severity,check_id,confidence,source_id,source_path,source_row,record_id,prompt,message,issue_fingerprint
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1055,ds_ziman_1243,Di tewanga navdêrên nêr ên yekjimar de kîjan qertaf tê bikaranîn?,Near duplicate candidate.,ecc5b301a66588d1dcea118a28656b4f
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,106,ds_cografya_0241,Kîjan bendav li ser Dîcleyê ye û li Başûrê Kurdistanê ye?,Near duplicate candidate.,00b60c1e01a95b8fd57c8f832bd3e255
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,109,ds_cografya_0245,Kîjan bendav li ser Çemê Zap e û li Başûrê Kurdistanê ye?,Near duplicate candidate.,e2286151e2002c4f3d23d4378118ecc5
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,110,ds_cografya_0244,Kîjan çem li Bakurê Kurdistanê ye û dikeve Dîcleyê?,Near duplicate candidate.,603e5aaced7432b0712b1540d1aa469c
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,115,ds_dirok_0016,Şerefxanê Bidlîsî ji kîjan mîrektiyê bû?,Near duplicate candidate.,e813b908278eed1a8a89d159dbea5a75
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,142,ds_dirok_0072,Kîjan bajarê Sumeriyan wekî navenda perestgeha Inanna dihat naskirin?,Near duplicate candidate.,d18772f137cd64050056751b36ef645f
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,155,ds_dirok_0091,Kîjan bajarê Mezopotamyayê wekî navenda perestgeha Enlil dihat naskirin?,Near duplicate candidate.,308cb1862f4535c1032f8415c29e90ea
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,177,ds_dirok_0130,Kurdistan rojnameya ewil a kurdan di kîjan serdemê de derket?,Near duplicate candidate.,462036224892178ab8e75662ce5254a8
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,179,ds_dirok_0145,Kurdistan rojnameyê ji bo kîjan gelî hate derxistin?,Near duplicate candidate.,194bb1289528b1366683c7d6672c69f7
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,208,ds_dirok_0167,Şerê Bulgeyê di kîjan salê de qewimî?,Near duplicate candidate.,74cabad3db4cb4741514fee82a68ca92
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,20,ds_cografya_0058,"Li herêmên germ û ziwa, bi barîna kêm, kîjan cure riwek bi piranî tê dîtin?",Near duplicate candidate.,231207ebdbb283b6fbd809d7a7f1242a
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,210,ds_dirok_0169,Şerê Zamaê di navbera kîjan hêzan de qewimî?,Near duplicate candidate.,de58687137bd0293d899abd40d1e33e8
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,214,ds_dirok_0174,Şerê Viyetnamê di kîjan salê de bi dawî bû?,Near duplicate candidate.,316f174b35f2ca056ad7bfaf13eabb11
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,22,ds_cografya_0087,Kîjan okyanûs li navbera Amerîkaya Başûr û Afrîkayê ye?,Near duplicate candidate.,8ce7abd80293e120a81d3b3860f4b580
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,232,ds_dirok_0192,Kîjan şerê navdar di sala 216'an berî zayînê de qewimî û tê de Hannibal artêşa Romayê têk bir?,Near duplicate candidate.,b3baa4f70024c2e692f388e43d9e2071
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,233,ds_dirok_0194,"Kîjan kesayetî wek ""Bavê Komediya"" tê zanîn?",Near duplicate candidate.,26f2f62d01d4fda8cb15d43471397ce9
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,267,ds_dirok_0267,"Di dîroka devkî de, kîjan têgeh ji bo ravekirina bîranînên kolektîf tê bikaranîn?",Near duplicate candidate.,ab5eb6b12d3591f955392a1afd8e53e3
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,27,ds_cografya_0084,Kîjan parzemîn nêzî ji sedî 20ê axa cîhanê digire û li rojhilatê Okyanûsa Atlasê ye?,Near duplicate candidate.,6bea6b7173797234f9532c0620b454b3
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,284,ds_dirok_0294,Di Riya Îpekê de kîjan tişt ji Hindistanê dihat?,Near duplicate candidate.,746c46de714787a05cab29b6d892ddb9
warning,near_duplicate_candidate,medium,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,2,ds_cografya_0009,Kîjan çem ji Çiyayê Zagrosê derdikeve û bi çemê Dîcleyê ve girêdide?,Near duplicate candidate.,00326da6ef5807c90c01a4b943891af8
