severity,check_id,confidence,source_id,source_path,source_row,record_id,prompt,message,issue_fingerprint
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1000,ds_teknoloji_0319,Armanca sereke ya protokola DNSSEC di sîstema navên domênan de çi ye?,Source title and URL are both missing.,63d8a879d6d9dce6167af7ba701d54ff
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1001,ds_teknoloji_0320,Cudahiya bingehîn a kontrola qerebalixiyê ya BBR ji algorîtmayên kevneşopî yên wekî CUBIC çi ye?,Source title and URL are both missing.,6533995cbefe57562bba3cc05b656348
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1002,ds_teknoloji_0321,"Di motorên databasê de qeydkirina ""Write-Ahead Logging"" (WAL) çawa mayîndebûna (Durability) daneyan misoger dike?",Source title and URL are both missing.,ce3ea488528ce3960a25d11de661ebb1
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1003,ds_teknoloji_0322,"Di pêvajoyera ku fermanan li derveyî rêzê dimeşîne (Out-of-Order Execution), rola ""Reorder Buffer"" (ROB) çi ye?",Source title and URL are both missing.,9f984379cc9ee6b16b525cdefee10a98
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1004,ds_teknoloji_0323,"Struktura daneyan a ""Bloom Filter"" kîjan encama teqez ji bo hebûna hêmanekê garantî dike?",Source title and URL are both missing.,bef5f559eaecf71097094187928700ff
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1005,ds_teknoloji_0324,"Gava ku protokola pevguhertina mifteyan a Diffie-Hellman bêyî pejirandina nasnameyê were bikaranîn, rastî kîjan êrîşê tê?",Source title and URL are both missing.,c534682f7fcd7e2895c3d1866dae4eaf
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1006,ds_teknoloji_0325,Cudahiya sereke ya di navbera êrîşên XSS û CSRF de di qada ewlehiya sepanên webê de çi ye?,Source title and URL are both missing.,c5bb3cc2b06a0c3f5a98e5fd3947dee3
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1007,ds_teknoloji_0326,Feydeya sereke ya berhevkirina JIT (Just-In-Time) li gorî berhevkirina AOT (Ahead-Of-Time) çi ye?,Source title and URL are both missing.,ea908e6d2c01bb415a474a111d94a510
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1008,ds_teknoloji_0327,"Sedema sereke ya çêbûna diyardeya ""Write Amplification"" di dîskên SSD de çi ye?",Source title and URL are both missing.,39f11fb189aa9987b929b70836c3df9c
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1009,ds_teknoloji_0328,"Di pêvajoyera pîplînê de (Pipelining), rêbaza ""Operand Forwarding"" kîjan pirsgirêkê çareser dike?",Source title and URL are both missing.,46a0bf2a52dbac89765e8271b57bb85a
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1010,ds_teknoloji_0329,"Di binesaziya konteyneran a Linuxê de rola ""cgroups"" û ""namespaces"" çawa ji hev vediqete?",Source title and URL are both missing.,2e4b24aac87f25b14cf19ef984d7bcd6
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1011,ds_teknoloji_0330,Sê taybetmendiyên bingehîn ên matematîkî yên delîlên zanîna sifir (Zero-Knowledge Proofs) çi ne?,Source title and URL are both missing.,ea6d89ffe8edb49a40cf82e695d41868
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1012,ds_teknoloji_0331,Di modelên AI de armanca guhertina formata hejmaran (Quantization ji FP16 bo INT4) çi ye?,Source title and URL are both missing.,e6be026dc8f13c9b3be8e45135934662
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1013,ds_teknoloji_0332,"Di astên veqetandina databasê de (Isolation Levels), kîjan ast rê li ber hemû pirsgirêkên ""Dirty Read"", ""Non-Repeatable Read"" û ""Phantom Read"" digire?",Source title and URL are both missing.,af9e60c6913f7860130d9764c1d623d0
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1014,ds_teknoloji_0333,"Kêmasiya sereke ya algorîtmaya paqijkirina bîrgehê ya ""Reference Counting"" çi ye?",Source title and URL are both missing.,97ab7b5a23425869de80f197eb993d22
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1015,ds_teknoloji_0334,"Di girêdanên P2P de (mînak: WebRTC), ferqa sereke di navbera STUN û TURN de çi ye?",Source title and URL are both missing.,06074ca3b5d2a9a107f63104591cffa5
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1016,ds_teknoloji_0335,Di şîfrekirina RSA de sedema bikaranîna rêbaza dagirtinê ya OAEP (Optimal Asymmetric Encryption Padding) çi ye?,Source title and URL are both missing.,6bcab08f79468ba8e4ad95bcdfc35f1f
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1017,ds_teknoloji_0336,Cudahiya di navbera polîtîkayên guhertina bîrgeha lezgîn a LRU û LFU de li ser kîjan pîvanê ye?,Source title and URL are both missing.,4232af98e66d48a551e2352c5fe04440
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1018,ds_teknoloji_0337,"Di bernamesaziya pir-mijarî de (Multithreading), pirsgirêka ""False Sharing"" di bîrgehê de çawa çêdibe?",Source title and URL are both missing.,f9ed515e572773d564a3212338097675
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1019,ds_teknoloji_0338,"Armanca mekanîzmaya ""Route Flap Damping"" di protokola BGP de çi ye?",Source title and URL are both missing.,b61af40c5fb44b163002dd0ecd84752d
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1020,ds_teknoloji_0339,"Di pirsiyariyên analîtîk de (OLAP), çima depokirina stûnî (Columnar Storage) ji ya rêzbarî (Row-oriented) çêtir e?",Source title and URL are both missing.,6dccf4d3fe8430734063b0fe82d71cd7
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1021,ds_teknoloji_0340,"Di sîstemên ku nakokiya nivîsandinê lê pir kêm e, feydeya ""Optimistic Concurrency Control"" (OCC) çi ye?",Source title and URL are both missing.,264645183ba7c983692cfb485c286f82
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1022,ds_teknoloji_0341,Girêdanên bermayî (Residual Connections / Skip Connections) di ResNet de çawa pirsgirêka windabûna gradyanê çareser dikin?,Source title and URL are both missing.,d76926b7d05d1e707793dc982c9d504c
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1023,ds_teknoloji_0342,"Mekanîzmaya ""Zero-Copy"" (mînak: sendfile) çawa veguhestina pelan li ser torê bilez dike?",Source title and URL are both missing.,bd64e6d5b357dcd45746dbebcf3b6392
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1024,ds_teknoloji_0343,"Di binesaziya mifteya giştî de (PKI), feydeya ""OCSP Stapling"" li gorî CRL ya kevneşopî çi ye?",Source title and URL are both missing.,8be59b097fa512b03aff54fe66d3a711
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1025,ds_teknoloji_0344,"Di mîmariya mîkroservîsan de çima şêwaza ""Saga Pattern"" ji danûstandinên 2PC guncawtir e?",Source title and URL are both missing.,577b639480f7634d8fd1a98dd220dedc
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1026,ds_teknoloji_0345,"Mekanîzmaya ""Stack Canary"" çawa rê li ber êrîşên dagirtina bîrgeha stakê (Buffer Overflow) digire?",Source title and URL are both missing.,17b2f4d3c192a6e3c0391e697375580f
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1027,ds_teknoloji_0346,Cudahiya sereke ya hevsengkera barê (Load Balancer) ya Asta 4 û Asta 7 çi ye?,Source title and URL are both missing.,eb78c561c41263f7281f83bac83114a0
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1028,ds_teknoloji_0347,"Di mîmariya ""Event Sourcing"" de rewşa heyî ya sîstemê (state) çawa tê bidestxistin?",Source title and URL are both missing.,447a321eed10e366a6095b131189734b
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1029,ds_teknoloji_0348,Felsefeya sereke ya mîmariya pêvajoyeran a RISC li gorî CISC li ser çi hatiye avakirin?,Source title and URL are both missing.,62dda8b26a25b71321c5ab3263042468
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1030,ds_teknoloji_0349,"Di dabeşkirina daneyan de (Sharding), xetera sereke ya dabeşkirina li ser bingeha rêzê (Range-based) çi ye?",Source title and URL are both missing.,ad2b7fb9ce568e2a74996c43a2b0285b
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1031,ds_teknoloji_0350,"Di hilanîna şîfreyan de rola zêdekirina ""Salt"" a krîptografîk çi ye?",Source title and URL are both missing.,452b70984c115e1cb67e00af1f3064f2
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1032,ds_teknoloji_0351,"Di zimanên ku xwedî Garbage Collector in de (mînak: Java, Go), herî zêde kêmasiya bîrgehê (Memory Leak) çawa çêdibe?",Source title and URL are both missing.,176baf405b4a5db8dc5ea406cf9a378e
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1033,ds_teknoloji_0352,"Mekanîzmaya ""SYN Cookies"" di protokola TCP de çawa rê li ber êrîşên ""SYN Flood"" digire?",Source title and URL are both missing.,17215407ddddd90e342771e8529b8397
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1034,ds_teknoloji_0353,Di binesaziya GraphQL de kêşeya zêdebûna pirsiyariyan (N+1 Problem) bi çi awayî tê çareserkirin?,Source title and URL are both missing.,1ef18584ba7228c79a284169abb22a21
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1035,ds_teknoloji_0354,Çima di fêrbûna kûr de (Deep Learning) çîpên GPU li gorî CPUyên klasîk pir bi leztir in?,Source title and URL are both missing.,2b6fab6e8926b40a8d3622da36b28d74
warning,missing_source_metadata,high,deepseek_2026_08_18,assets/data/deepseek_2026_08_18_questions.json,1036,ds_teknoloji_0355,"Di sîstemên belavbûyî de hevgirtina ""Read-After-Write Consistency"" kîjan garantiyê dide bikarhêner?",Source title and URL are both missing.,506bce3975205faa60cf447e31526b7b
