severity,check_id,confidence,source_id,source_path,source_row,record_id,prompt,message,issue_fingerprint
warning,short_explanation,high,open_web_master,supabase/2026-07-14_open_web_candidate_pool_master.csv,2,opentdb_0001,Where did the pineapple plant originate?,Explanation is missing or very short.,0382db7cc5cf5be32a53ffa224e10f70
warning,short_explanation,high,open_web_master,supabase/2026-07-14_open_web_candidate_pool_master.csv,3,opentdb_0002,What was the destination of the missing flight MH370?,Explanation is missing or very short.,6095bcb6b3595f0fcd13a9854f555bd1
warning,short_explanation,high,open_web_master,supabase/2026-07-14_open_web_candidate_pool_master.csv,4,opentdb_0003,What do the Dutch call their language?,Explanation is missing or very short.,d5e439bf98d1ed495ec302dfa9ce379c
warning,short_explanation,high,open_web_master,supabase/2026-07-14_open_web_candidate_pool_master.csv,5,opentdb_0004,The Quran is the holy book of which Abrahamic religion?,Explanation is missing or very short.,bb0f8dd14931c17b6ec659bc43965cf3
warning,short_explanation,high,open_web_master,supabase/2026-07-14_open_web_candidate_pool_master.csv,6,opentdb_0005,"In ""Shrek"", what comedic actor voices Donkey?",Explanation is missing or very short.,584f338556c482050ab821aa111163af
warning,short_explanation,high,open_web_master,supabase/2026-07-14_open_web_candidate_pool_master.csv,7,opentdb_0006,Which logical fallacy means to attack the character of your opponent rather than their arguments?,Explanation is missing or very short.,7feacbd7e78137bfc08d332c4050df41
warning,short_explanation,high,open_web_master,supabase/2026-07-14_open_web_candidate_pool_master.csv,8,opentdb_0007,"What type of animal was Harambe, who was shot after a child fell into it's enclosure at the Cincinnati Zoo?",Explanation is missing or very short.,21d16c752fd7843b613fd95695e8db07
warning,short_explanation,high,open_web_master,supabase/2026-07-14_open_web_candidate_pool_master.csv,9,opentdb_0008,What was the name given to Japanese military dictators who ruled the country through the 12th and 19th Century?,Explanation is missing or very short.,00a796592010839108b1e8ea15d451b1
warning,short_explanation,high,open_web_master,supabase/2026-07-14_open_web_candidate_pool_master.csv,10,opentdb_0009,"De Eemhof, Port Zelande and Het Heijderbos are holiday villas owned by what company?",Explanation is missing or very short.,c0b677e3c513a7c32aaeb659b1153c64
warning,short_explanation,high,open_web_master,supabase/2026-07-14_open_web_candidate_pool_master.csv,11,opentdb_0010,The architect known as Le Corbusier was an important figure in what style of architecture?,Explanation is missing or very short.,a3d5d273f0f3e187ab7e8194bc1a0d56
